codeInsee,CodePostal,NomOrganisme,NomCommune,Email,Téléphone,Url,Adresse,Latitude,Longitude,dateMiseAJour
85237,85410,Mairie de Saint-Laurent-de-la-Salle,Saint-Laurent-de-la-Salle,stlaurent.mairie@wanadoo.fr,02 51 00 12 01,"",7 Grand'rue,46.5678881,-0.9160699,2016-08-08
45035,45340,Mairie de Boiscommun,Boiscommun,mairiedeboiscommun@wanadoo.fr,02 38 33 71 03,"",25 rue de l'Hôtel-de-Ville,48.0381011963,2.38401007652,2017-05-10
40171,40410,Mairie de Mano,Mano,mairie.mano@wanadoo.fr,05 58 07 71 13,http://www.mano40.fr,1924 place de l'Église,44.4179,-0.671543,2017-02-21
49090,49125,Mairie de Cheffes,Cheffes,mairie.de.cheffes@wanadoo.fr,02 41 42 61 41,http://www.cheffes.net,Square René-Goujon,47.6213111,-0.507197,2016-08-08
29002,29300,Mairie d'Arzano,Arzano,mairie@arzano.fr,02 98 71 74 67,http://www.arzano.fr,1 place de la Mairie,47.9012985229,-3.43947005272,2017-02-21
87074,87160,Mairie des Grands-Chézeaux,Les Grands-Chézeaux,mairie-les-grands-chezeaux@wanadoo.fr,05 55 76 73 25,"",14 place de la Fontaine,46.3539848328,1.39224994183,2017-03-31
63125,63120,Mairie de Courpière,Courpière,mairie@ville-courpiere.fr,04 73 53 01 21,http://www.ville-courpiere.fr,Place Cité-Administrative,45.7545429,3.5385847,2017-03-31
30058,30170,Mairie de La Cadière-et-Cambo,La Cadière-et-Cambo,"",04 66 77 23 94,"",Le Village,43.956514,3.80821,2016-07-06
62744,62223,Mairie de Sainte-Catherine,Sainte-Catherine,guichet@sainte-catherine.fr,03 21 60 64 75,http://www.sainte-catherine.fr,Route nationale de Lens,50.304523468,2.75977802277,2016-08-08
47117,47340,Mairie de Hautefage-la-Tour,Hautefage-la-Tour,communehautefagelatour@wanadoo.fr,05 53 49 31 20,http://www.hautefage-la-tour.fr,455 avenue de la Rovère,44.321661,0.784437,2017-02-21
01354,01630,Mairie de Saint-Genis-Pouilly,Saint-Genis-Pouilly,mairie@saint-genis-pouilly.fr,04 50 20 52 50,http://www.saint-genis-pouilly.fr,94 avenue de la République,46.2431983948,6.0247797966,2016-12-16
53098,53350,Mairie de Fontaine-Couverte,Fontaine-Couverte,mairie.fontaine-couverte@wanadoo.fr,02 43 06 50 43,http://www.fontainecouverte.mairie53.fr,16 rue Pierre-Barauderie,47.9079017639,-1.14358997345,2016-08-08
47121,47250,Mairie de Labastide-Castel-Amouroux,Labastide-Castel-Amouroux,"",+33 5 53 93 19 06,"",Veyries,44.340184,0.124015,2015-04-22
80141,80200,Mairie de Brie,Brie,mairie.brie@laposte.net,03 22 84 17 57,"",1 place de la Mairie,49.8759002686,2.93029999733,2016-11-14
70432,70200,Mairie de Quers,Quers,mairiequers@orange.fr,03 84 94 71 09,"",2 rue de l'Église,47.7351163,6.4242392,2016-11-14
64083,64390,Mairie d'Autevielle-Saint-Martin-Bideren,Autevielle-Saint-Martin-Bideren,mairie.autevielle@wanadoo.fr,05 59 38 50 85,"",3 route d'Osserain,43.3997393,-0.9446911,2017-02-21
18239,18800,Mairie de Saligny-le-Vif,Saligny-le-Vif,salignylevif@wanadoo.fr,02 48 59 23 71,"",Route de Villequiers,47.047000885,2.77698993683,2017-05-10
42159,42440,Mairie de Noirétable,Noirétable,mairie@noiretable.fr,04 77 24 70 12,http://www.noiretable.fr,1 rue Claude-Peurière,45.8161010742,3.7674601078,2016-12-16
33380,33820,Mairie de Saint-Caprais-de-Blaye,Saint-Caprais-de-Blaye,mairie@saint-caprais-de-blaye.fr,05 57 32 62 12,http://www.saint-caprais-de-blaye.fr,24 le Bourg,45.2852667,-0.5607556,2017-02-21
14613,14330,Mairie de Saint-Marcouf,Saint-Marcouf-du-Rochy,mairie.stmarcouf@wanadoo.fr,02 31 21 42 14,"",Le Bourg,49.2516734,-0.9925472,2017-04-21
45347,45300,Mairie de Vrigny,Vrigny,mairie.vrigny@wanadoo.fr,02 38 34 18 07,http://www.vrigny-notre-village.fr,1 place de l'Église,48.0829311,2.2433784,2017-05-10
57671,57580,Mairie de Thimonville,Thimonville,mairie.thimonville@west-telecom.com,03 87 64 75 60,"",4 place du Général-de-Gaulle,48.8855716,6.3944339,2017-06-13
76280,76660,Mairie de Fréauville,Fréauville,mairie-sg.freauville@wanadoo.fr,02 32 97 15 21,"","10, route de Neufchâtel",49.830942,1.40277,2017-07-11
02206,02120,Mairie de Colonfay,Colonfay,mairie.colonfay@wanadoo.fr,+33 3 23 60 93 15,"",1 route de Puisieux,49.8567008972,3.71040010452,2015-07-08
76476,76330,Mairie de Port-Jérôme-sur-Seine,Port-Jérôme-sur-Seine,mairie@pj2f.fr,02 32 84 55 00,http://www.notre-dame-de-gravenchon.fr,Place d'Isny,49.4892997742,0.567583024502,2016-12-16
15149,15230,Mairie de Paulhenc,Paulhenc,paulhenc.mairie@wanadoo.fr,04 71 23 31 35,"",Le Bourg,44.888338,2.814798,2017-03-31
81195,81710,Mairie de Navès,Navès,mairie-naves@wanadoo.fr,05 63 74 85 22,http://www.ville-naves.fr,Bel-Air,43.5657997131,2.2238099575,2017-10-09
35039,35530,Mairie de Brécé,Brécé,accueil@mairie-brece.fr,+33 2 99 00 10 09,http://www.mairie-brece.fr,6 rue de Rennes,48.110388,-1.48263670000006,2016-04-12
39349,39210,Mairie de Montain,Montain,mairie.montain@wanadoo.fr,+33 3 84 25 31 31,"",65 route de la Mairie,46.7198982239,5.57975006104,2015-07-08
12056,12160,Mairie de Baraqueville,Baraqueville,mairie-de-baraqueville@wanadoo.fr,05 65 71 10 10,http://www.baraqueville.fr,Place René-Cassin,44.2775001526,2.43279004097,2017-10-09
02179,02220,Mairie de Chéry-Chartreuve,Chéry-Chartreuve,mairiecherychartreuve02@orange.fr,03 23 74 75 67,"",6 rue de Fismes,49.2610588074,3.6129720211,2016-11-14
46010,46090,Mairie d'Aujols,Aujols,mairie.aujols@orange.fr,05 65 24 72 12,http://www.aujols.fr,Le Bourg,44.408224,1.548726,2017-10-09
2B156,20259,Mairie de Mausoléo,Mausoléo,"",+33 4 95 47 34 42,"",Village,42.52064,9.007927,2014-08-20
22004,22140,Mairie de Bégard,Bégard,mairie-begard@wanadoo.fr,02 96 45 20 19,http://www.ville-de-begard.fr,Rue de la Résistance,48.6302986145,-3.30068993568,2017-02-21
25130,25840,Mairie de Châteauvieux-les-Fossés,Châteauvieux-les-Fossés,mairie.chateauvieuxlesfosses@orange.fr,+33 6 08 81 43 75,"","2, rue Principale",47.0638999939,6.20284986496,2014-08-04
45049,45460,Mairie de Bouzy-la-Forêt,Bouzy-la-Forêt,commune.bouzy@orange.fr,02 38 58 36 89,http://www.bouzylaforet.fr,18 rue de la Mairie,47.8504981995,2.37262010574,2017-05-10
86046,86530,Mairie de Cenon-sur-Vienne,Cenon-sur-Vienne,contact@cenonsurvienne.fr,05 49 21 33 07,http://www.cenon-sur-vienne.fr,Place Michel-Gaudineau,46.7739982605,0.536952018738,2016-08-08
27052,27800,Mairie du Bec-Hellouin,Le Bec-Hellouin,mairie-lebechellouin@orange.fr,09 62 37 76 63,http://www.lebechellouin.fr,3 rue Pierre-Mendès-France,49.1911309,0.7574524,2016-12-16
76757,76560,Mairie d'Yvecrique,Yvecrique,mairie.yvecrique@wanadoo.fr,+33 2 35 56 53 90,http://www.yvecrique76.fr,"66, rue des Écoles",49.6878662109,0.810136020184,2016-03-24
46270,46260,Mairie de Saint-Jean-de-Laur,Saint-Jean-de-Laur,mairiestjeandelaur@orange.fr,05 65 40 61 09,"",Le Bourg,44.4198417664,1.83625900745,2017-10-09
25554,25380,Mairie de Surmont,SURMONT,"",+33 3 81 86 33 13,"",26 Grande Rue,47.2804985046,6.61659002304,2016-02-08
76120,76750,Mairie de Bosc-Bordel,Bosc-Bordel,mairie-sg.bosc-bordel@wanadoo.fr,02 35 34 42 35,"",1 place de Bordes,49.592212677,1.40763902664,2016-12-16
01143,01220,Mairie de Divonne-les-Bains,Divonne-les-Bains,contact@divonne.fr,04 50 20 03 49,http://www.divonnelesbains.fr,73 avenue des Thermes,46.3575946,6.1364075,2016-12-16
45171,45620,Mairie d'Isdes,Isdes,mail.isdes@wanadoo.fr,02 38 29 10 82,http://www.isdes.fr,18 Grande rue,47.6723492,2.2556268,2017-05-10
49176,49220,Mairie de Le Lion-d'Angers,Le Lion-d'Angers,mairie@leliondangers.fr,+33 2 41 95 30 16,http://www.leliondangers.fr,Place Charles-de-Gaulle,47.6284785,-0.7139076,2016-01-18
33476,33180,Mairie de Saint-Seurin-de-Cadourne,Saint-Seurin-de-Cadourne,mairiesaintseurincadourne@orange.fr,05 56 59 31 10,http://www.saint-seurin-de-cadourne.fr,1 place du 11-Novembre-1918,45.0132748,0.0062472,2017-02-21
86065,86370,Mairie de Château-Larcher,Château-Larcher,chateau-larcher@cg86.fr,05 49 43 40 56,http://www.chateau-larcher.fr,4 rue de la Mairie,46.4258003235,0.260060012341,2016-08-08
44054,44110,Mairie d'Erbray,Erbray,mairie.erbray@wanadoo.fr,02 40 55 01 11,http://www.erbray.fr,6 place de la Mairie,"","",2017-09-20
57193,57365,Mairie d'Ennery,Ennery,ennery.mairie@wanadoo.fr,03 87 73 91 48,http://www.mairie-ennery.fr,6 place Robert-Schuman,49.226600647,6.21824979782,2017-06-13
34027,34160,Mairie de Beaulieu,Beaulieu,accueil@mairiedebeaulieu.fr,04 67 86 60 28,http://www.mairiedebeaulieu.fr,3 place de la Mairie,43.7636519,4.0561448,2017-07-10
81170,81640,Mairie de Monestiés,Monestiés,mairie-monesties@orange.fr,05 63 80 14 00,http://www.tourisme-monesties.fr,8 place de la Mairie,44.0704994202,2.09633994102,2017-10-09
17214,17600,Mairie de Luchat,Luchat,luchat@mairie17.com,05 46 94 82 13,http://www.luchat.fr,2 rue de la Mairie,45.7174987793,-0.764742970467,2016-08-08
57518,57930,Mairie d'Oberstinzel,Oberstinzel,mairie-oberstinzel@orange.fr,03 87 07 84 67,"",2 place de la Libération,48.7505989075,6.97153997421,2017-06-13
54006,54770,Mairie d'Agincourt,Agincourt,agincourt2@wanadoo.fr,03 83 21 28 36,"",4 rue Maucolin,48.7323989868,6.23643016815,2017-06-13
49057,49310,Mairie de Cernusson,Cernusson,mairie.cernusson@wanadoo.fr,02 41 75 81 37,"",2 rue Victor-et-Aline-Gelineau,47.1757337,-0.4837996,2016-08-08
59411,59246,Mairie de Mons-en-Pévèle,Mons-en-Pévèle,contact@mairie-monsenpevele.fr,03 20 59 21 10,http://www.mairie-monsenpevele.fr,230 rue du Moulin,50.480352,3.099575,2016-08-08
60507,60400,Mairie de Pontoise-lès-Noyon,Pontoise-lès-Noyon,pontoise-les-noyon@paysnoyonnais.fr,03 44 09 72 61,"",Place de la Mairie,"","",2017-08-24
27053,27370,Mairie du Bec-Thomas,Le Bec-Thomas,lebecthomas@lebecthomas.fr,+33 2 32 35 36 41,http://www.lebecthomas.fr,"12, rue de la Mairie",49.2346458435,0.980619013309,2014-08-04
70115,70000,Mairie de Cerre-lès-Noroy,Cerre-lès-Noroy,mairie.cerrelesnoroy@wanadoo.fr,03 84 78 72 83,"",10 bis rue de la Mairie,47.6002886,6.314906,2016-11-14
19258,19220,Mairie de Servières-le-Château,Servières-le-Château,mairieserviereslechateau@orange.fr,05 55 28 21 92,http://mairie.servieres.free.fr,2 rue du Vieux-Bourg,45.1321983337,2.02298998833,2017-03-31
2B059,20235,Mairie de Canavaggia,Canavaggia,mairie.canavaggia@wanadoo.fr,04 95 38 71 93,"",Village,42.504070282,9.26209545135,2017-05-10
62115,62123,Mairie de Berneville,Berneville,mairie-berneville@wanadoo.fr,03 21 58 19 27,http://berneville.fr,Rue de l'Église,50.2663993835,2.66998004913,2016-08-08
34050,34130,Mairie de Candillargues,Candillargues,mairie@candillargues.fr,04 67 06 12 95,http://www.candillargues.fr,Rue Victor-Hugo,43.620098114,4.06881999969,2017-07-10
10241,10210,Mairie de Metz-Robert,Metz-Robert,mairie.metz-robert@wanadoo.fr,03 25 40 02 25,"",Route du Vau,48.0764808655,4.10874223709,2016-07-06
69135,69860,Mairie de Monsols,Monsols,mairie@monsols.fr,04 74 04 70 39,http://www.monsols.fr,Rue de l'Hôtel-de-Ville,46.2201004028,4.52068996429,2016-12-16
62552,62990,Mairie de Maresquel-Ecquemicourt,Maresquel-Ecquemicourt,maresquel-ecquemicourt@wanadoo.fr,03 21 90 30 48,http://infosmaresquelloises.e-monsite.com,Place des Tilleuls,50.4089163,1.9346445,2017-09-28
21099,21200,Mairie de Bouze-lès-Beaune,Bouze-lès-Beaune,mairie.bouze@wanadoo.fr,03 80 26 00 69,"",23 rue de la Mairie,47.050023,4.774226,2017-04-21
21593,21430,Mairie de Savilly,Savilly,mairiedesavilly@orange.fr,03 80 84 00 55,"",Rue Fontainerot,47.1260757446,4.27978086472,2017-04-21
54229,54122,Mairie de Glonville,Glonville,mairieglonville@wanadoo.fr,03 83 75 15 29,"",28 rue Haute,48.4746017456,6.69082021713,2017-06-13
46211,46150,Mairie de Nuzéjouls,Nuzéjouls,mairie.de.nuzejouls@wanadoo.fr,05 65 20 01 19,"",Le Bourg,44.5386543274,1.37948894501,2016-10-10
03311,03450,Mairie de Vicq,Vicq,mairie.de.vicq@wanadoo.fr,04 70 58 50 22,"",5 place de la Mairie,46.1463012695,3.09098005295,2017-03-31
2B185,20232,Mairie d'Oletta,Oletta,oletta@wanadoo.fr,04 95 39 01 09,http://www.oletta.fr,Le Village,42.631849,9.358393,2017-05-10
78362,78711,Mairie de Mantes-la-Ville,Mantes-la-Ville,"",01 30 98 55 49,http://www.mairie-manteslaville.fr,Place de la Mairie,48.978154,1.713371,2017-05-10
31250,31370,Mairie de Labastide-Clermont,Labastide-Clermont,labastide-clermont@hotmail.fr,+33 5 61 91 81 62,http://www.mairie-labastide-clermont.fr,"4, rue Benjamin-Lavaur",43.3485689,1.1219771,2013-04-23
47055,47290,Mairie de Castelnaud-de-Gratecambe,Castelnaud-de-Gratecambe,mairiecastelnauddegratecambe@wanadoo.fr,05 53 01 75 98,"",10 rue de la Plaine,44.4974326,0.6676436,2017-02-21
68097,68240,Mairie de Fréland,Fréland,mairie.freland@wanadoo.fr,03 89 47 57 13,http://www.freland.fr,52 Grand'rue,48.1754455566,7.19162511826,2017-03-31
91556,91780,Mairie de Saint-Hilaire,Saint-Hilaire,sthilaire.91@orange.fr,01 64 95 40 85,"",1 allée des Tilleuls,48.4337997437,2.07683992386,2017-05-10
36223,36310,Mairie de Tilly,Tilly,mairie.tilly@wanadoo.fr,02 54 25 71 90,http://www.mairie-tilly.fr,1 place de L’Église,46.4062538147,1.20181405544,2017-05-10
77197,77320,Mairie de Frétoy,Frétoy,mairiefretoy@orange.fr,01 64 01 04 99,"",8 rue du Moutier,48.7045788,3.1974772,2017-05-10
29289,29560,Mairie de Trégarvan,Trégarvan,mairie.tregarvan@wanadoo.fr,02 98 26 02 06,"",Le Bourg,48.2510604858,-4.22892808914,2017-02-21
89137,89700,Mairie de Dannemoine,Dannemoine,mairie-dannemoine@orange.fr,03 86 55 54 06,"",31 rue Bailly,47.8940811157,3.95757198334,2017-04-21
50159,50750,Mairie de Dangy,Dangy,mairie-dangy@wanadoo.fr,02 33 56 03 57,"",8 place de la Mairie,49.044960022,-1.22536695004,2017-04-21
37098,37800,Mairie de Draché,Draché,mairie.drache@orange.fr,+33 2 47 65 02 13,http://www.mairie-de-drache.fr,17 rue de la Mairie,47.0540008545,0.622946977615,2016-05-10
24135,24750,Mairie de Cornille,Cornille,mairie.decornille@wanadoo.fr,05 53 04 63 33,http://www.mairie-cornille.fr,Le Bourg,45.250954,0.781362,2017-02-21
19184,19500,Mairie de Saint-Bazile-de-Meyssac,Saint-Bazile-de-Meyssac,mbazilemeyssac@wanadoo.fr,05 55 25 48 46,http://www.saint-bazile-de-meyssac.fr,Les Sarres,45.0533981323,1.72759699821,2017-03-31
38087,38670,Mairie de Chasse-sur-Rhône,Chasse-sur-Rhône,accueil.mairie@chasse-sur-rhone.fr,04 72 24 48 00,http://www.chasse-sur-rhone.com,Place Jean-Jaurès,45.582698822,4.77485990524,2016-12-16
28252,28480,Mairie de Miermaigne,Miermaigne,mairie.miermaigne@wanadoo.fr,02 37 29 43 62,"",7 rue du Pressoir,48.2789111,0.9881684,2017-05-10
67161,67700,Mairie de Gottenhouse,Gottenhouse,mairie.gottenhouse@wanadoo.fr,+33 3 88 03 19 52,"",4 rue de Saverne,48.7215003967,7.36187982559,2015-02-10
10235,10700,Mairie de Mesnil-la-Comtesse,Mesnil-la-Comtesse,mesnil.lacomtesse10@wanadoo.fr,03 25 37 32 83,"",18 rue Principale,48.5274009705,4.21159982681,2017-07-10
33424,33112,Mairie de Saint-Laurent-Médoc,Saint-Laurent-Médoc,mairie@saintlaurentmedoc.fr,05 56 73 32 70,http://www.ville-saint-laurent-medoc.fr,4 rue du Général-de-Gaulle,45.1505012512,-0.821976006031,2017-02-21
33122,33610,Mairie de Cestas,Cestas,"",05 56 78 13 00,http://www.mairie-cestas.fr,2 avenue Baron-Haussmann,44.7416072,-0.6837162,2017-02-21
57624,57130,Mairie de Sainte-Ruffine,Sainte-Ruffine,mairie@sainte-ruffine.fr,09 77 94 88 07,http://www.sainte-ruffine.fr,12 rue des Tilleuls,49.1050987244,6.09604978561,2017-06-13
89065,89320,Mairie de Cérilly,Cérilly,mairie.cerilly@nordnet.fr,03 86 88 09 11,"",3 rue de l'Abîme,48.1813842,3.6224305,2017-04-21
23070,23160,Mairie de Crozant,Crozant,mairie-crozant@wanadoo.fr,05 55 89 80 12,"",30 rue Armand-Guillaumin,46.3918991089,1.62172603607,2017-03-31
84052,84240,Mairie de Grambois,Grambois,mairie.grambois@wanadoo.fr,04 90 77 91 13,http://www.grambois.fr,2 place de la Mairie,43.7624015808,5.58902978897,2017-07-10
29066,29180,Mairie de Guengat,Guengat,mairie-guengat@wanadoo.fr,02 98 91 06 16,http://www.guengat.fr,25 rue de la Mairie,48.0422255,-4.2046137,2017-02-21
38271,38420,Mairie de Murianette,Murianette,mairie@murianette.fr,04 76 77 11 26,http://www.murianette.fr,266 montée du Champ-de-la-Vigne,45.190934,5.8185589,2016-12-16
61096,61140,Mairie de Rives-d'Andaine,La Chapelle-d'Andaine,mairie.rivesdandaine@orange.fr,02 33 38 11 24,"",16 rue de Domfront,48.5322723389,-0.477881014347,2017-04-21
80239,80200,Mairie de Devise,Devise,mairie.devise@laposte.net,03 22 85 70 27,"",2 place de la République,49.8571624756,3.00452589989,2016-11-14
06005,06260,Mairie d'Ascros,Ascros,maire.ascros@hotmail.fr,04 93 05 84 21,http://www.ascros.fr,Montée de la Bourgade,43.920917511,7.01445579529,2017-07-10
45070,45420,Mairie de Champoulet,Champoulet,commune-de-champoulet@orange.fr,+33 2 38 31 95 09,"",25 rue Principale,47.6583184,2.9201215,2016-05-10
89181,89320,Mairie de Fournaudin,Fournaudin,mairie.fournaudin@gmail.com,03 86 88 12 18,"",8 rue du Port,48.1540260315,3.64048910141,2017-04-21
39454,39230,Mairie de Recanoz,Recanoz,mairie.recanoz@wanadoo.fr,03 84 25 91 74,"",31 rue de la Mairie,46.826209,5.479953,2016-11-14
67051,67650,Mairie de Blienschwiller,Blienschwiller,mairie-blienschwiller@wanadoo.fr,03 88 92 40 16,http://www.blienschwiller.fr,4 rue du Winzenberg,48.3412484,7.4163564,2017-03-31
31557,31170,Mairie de Tournefeuille,Tournefeuille,accueil@mairie-tournefeuille.fr,05 62 13 21 21,http://www.mairie-tournefeuille.fr,Place de la Mairie,43.5831985474,1.34571003914,2017-10-09
15018,15700,Mairie de Barriac-les-Bosquets,Barriac-les-Bosquets,mairie.barriac@orange.fr,04 71 40 40 38,"",Le Bourg,45.0925852,2.2992165,2017-03-31
33030,33720,Mairie de Barsac,Barsac,mairie@barsac.fr,05 56 27 43 00,http://www.barsac.fr,23 place Paul-Doumer,44.6081008911,-0.316834002733,2017-02-21
28160,28700,Mairie de Francourville,Francourville,mairie.francourville@wanadoo.fr,02 37 24 91 65,"",1 rue de la Mairie,48.4045982361,1.66071999073,2017-05-10
14513,14380,Mairie de Pont-Farcy,Pont-Farcy,mairiedepontfarcy@orange.fr,02 31 68 86 48,http://pontfarcy.free,71 route de Caen,48.9350983,-1.0388447,2017-04-21
70090,70000,Mairie de Boursières,Boursières,commune-de-boursieres@orange.fr,03 84 78 86 58,"","15, rue d'Aroz","","",2017-09-07
17129,17130,Mairie de Courpignac,Courpignac,mairie-courpignac@wanadoo.fr,05 46 49 43 81,"",44 rue Principale,45.327545166,-0.486326009035,2016-08-08
64300,64170,Mairie de Lacq,Lacq,mairie.lacq.audejos@wanadoo.fr,05 59 60 13 69,http://www.mairie-lacq-audejos.fr,27 route départementale 817,43.4134042,-0.6207967,2017-02-21
43075,43230,Mairie de Collat,Collat,mairiedecollat@orange.fr,04 71 50 42 78,"",Le Bourg,45.2444725037,3.61169505119,2017-03-31
02412,02210,Mairie de Launoy,Launoy,mairielaunoy@orange.fr,03 23 55 32 25,"",3 rue de l'École,49.2770004272,3.39475011826,2016-11-14
35269,35140,Mairie de Saint-Georges-de-Chesné,Saint-Georges-de-Chesné,mairie@ville-saintgeorgesdechesne.fr,02 99 97 61 85,http://www.ville-saintgeorgesdechesne.fr,1 place de la Mairie,48.2738990784,-1.29137003422,2017-02-21
33492,33920,Mairie de Saint-Yzan-de-Soudiac,Saint-Yzan-de-Soudiac,commune-st.yzan.de.soudiac@orange.fr,05 57 58 91 10,http://www.saint-yzan-de-soudiac.com,162 avenue du Général-de-Gaulle,45.1412010193,-0.397693991661,2017-02-21
76095,76420,Mairie de Bihorel,Bihorel,"",+33 2 35 59 56 56,http://bihorel.net,48 rue d'Etancourt,49.4544343,1.1152299,2015-04-16
80335,80340,Mairie de Foucaucourt-en-Santerre,Foucaucourt-en-Santerre,"",+33 3 22 85 22 39,"","20, chaussée Brunehaut",49.874209,2.774436,2013-08-29
49307,49800,Mairie déléguée de La Daguenière,Loire-Authion,ladagueniere@loire-authion.fr,02 41 69 03 21,http://www.loire-authion.fr,70 rue Ligérienne,"","",2017-01-16
69234,69490,Mairie de Saint-Romain-de-Popey,Saint-Romain-de-Popey,mairie.stromaindepopey@gmail.com,+33 4 74 05 82 66,http://www.mairie-saintromaindepopey.fr,22 place de la Mairie,45.8784828186,4.55889511108,2015-07-08
80377,80600,Mairie de Gézaincourt,Gézaincourt,mairie.gezaincourt@wanadoo.fr,03 22 77 14 86,"",20 rue Neuve,50.139447,2.320645,2017-08-10
35264,35220,Mairie de Saint-Didier,Saint-Didier,accueil@saintdidier35.fr,02 99 00 33 08,http://www.saintdidier35.fr,12 place de l'Église,48.0952976,-1.3718972,2017-02-21
70126,70140,Mairie de Chancey,Chancey,mairie.chancey@wanadoo.fr,03 84 31 51 06,"",4 rue de l'Église,47.320767,5.684417,2016-11-14
02681,02140,Mairie de Saint-Gobert,Saint-Gobert,communedestgobert@orange.fr,03 23 90 00 71,"",16 rue Principale,49.8007278442,3.81467294693,2016-11-14
68323,68440,Mairie de Steinbrunn-le-Bas,Steinbrunn-le-Bas,mairie.steinbrunnlebas@wanadoo.fr,03 89 81 30 11,http://www.steinbrunn-le-bas.fr,22 rue des Orphelins,47.675073,7.3675105,2017-03-31
62070,62127,Mairie de Bailleul-aux-Cornailles,Bailleul-aux-Cornailles,bailleul@cc-atrebatie.fr,03 21 41 20 80,"",1 rue Haute,50.3715286255,2.44370388985,2016-08-08
30254,30150,Mairie de Saint-Geniès-de-Comolas,Saint-Geniès-de-Comolas,mairie-st-genies@wanadoo.fr,04 66 50 00 68,"",2 place de l'Église,44.0746994019,4.73601007462,2016-07-06
69213,69700,Mairie de Saint-Jean-de-Touslas,Saint-Jean-de-Touslas,mairie.stjeandetouslas@wanadoo.fr,04 78 81 26 39,http://www.cc-paysmornantais.fr,32 route des Monts-du-Lyonnais,45.5786018372,4.66191005707,2016-12-16
81323,81220,Mairie de Viterbe,Viterbe,mairie.de.viterbe@wanadoo.fr,05 63 70 61 84,"",Place des Marronniers,43.6778450012,1.92986905575,2017-10-09
63114,63340,Mairie de Collanges,Collanges,commune.de.collanges@orange.fr,+33 4 73 96 56 25,"",Place de la Mairie,45.437529,3.218491,2016-03-10
81047,81340,Mairie de Cadix,Cadix,mairie.cadix@orange.fr,05 63 55 93 05,"",Le Bourg,43.9460983,2.476,2017-10-09
33264,33230,Mairie de Maransin,Maransin,mairie.maransin@wanadoo.fr,05 57 49 41 15,"",38 le Bourg,45.0581752,-0.3379414,2017-02-21
84038,84460,Mairie de Cheval-Blanc,Cheval-Blanc,secretariat.maire@ville-chevalblanc.fr,04 90 71 01 17,http://www.ville-chevalblanc.fr,1 rue de la Mairie,43.7552739,5.2027925,2017-07-10
70088,70190,Mairie de Bourguignon-lès-la-Charité,Bourguignon-lès-la-Charité,mairiebourgignonleslacharite@orange.fr,+33 3 84 78 86 13,"","1, rue de l'Église",47.506682,5.96935,2013-02-27
12211,12720,Mairie de Saint-André-de-Vézines,Saint-André-de-Vézines,standre.mairie@wanadoo.fr,05 65 61 23 64,"",Le Bourg,44.1529006958,3.25777506828,2017-10-09
17284,17250,Mairie de Pont-l'Abbé-d'Arnoult,Pont-l'Abbé-d'Arnoult,mairie@ville-pont-labbe-darnoult.fr,05 46 97 00 19,http://www.ville-pont-labbe-darnoult.fr,26 place du Général-de-Gaulle,45.8282012939,-0.874382019043,2016-08-08
47196,47190,Mairie de Nicole,Nicole,mairie-nicole@wanadoo.fr,+33 5 53 79 61 02,"",Le Bourg,44.3251174,0.3340373,2016-02-08
60112,60130,Mairie de Brunvillers-la-Motte,Brunvillers-la-Motte,mairie.brunvillerslamotte@wanadoo.fr,+33 3 44 51 40 77,"","73, rue de l'École",49.5499000549,2.44868993759,2014-12-16
67378,67115,Mairie de Plobsheim,Plobsheim,accueil@plobsheim.fr,03 88 98 50 21,http://www.plobsheim.fr,1 rue du Moulin,48.4701004028,7.72580003738,2017-03-31
26250,26600,Mairie de Pont-de-l'Isère,Pont-de-l'Isère,mairie-de-pont-de-lisere@mairiedepontdelisere.fr,04 75 84 60 13,http://www.mairiedepontdelisere.fr,Place de la Mairie,45.0041375,4.8715549,2016-12-16
27591,27260,Mairie de Saint-Pierre-de-Cormeilles,Saint-Pierre-de-Cormeilles,mairiestpierredecormeilles@orange.fr,02 32 57 83 76,"",93 route de Thiberville,49.2491989136,0.381951004267,2016-12-16
25475,25440,Mairie de Quingey,Quingey,mairie-quingey@wanadoo.fr,03 81 63 63 25,http://www.quingey.com,Place d'Armes,"","",2017-10-11
71350,71960,Mairie de Pierreclos,Pierreclos,mairie.pierreclos@wanadoo.fr,03 85 36 69 69,http://www.pierreclos.fr,171 route de Tramayes,46.334809,4.686365000000023,2017-04-21
27061,27800,Mairie de Berthouville,Berthouville,mairie.berthouville@orange.fr,02 32 44 23 13,"",361 rue de la Mairie,49.1762825,0.6310813,2016-12-16
15006,15380,Mairie d'Anglards-de-Salers,Anglards-de-Salers,anglards-de-salers.mairie@wanadoo.fr,04 71 40 00 02,"",Le Bourg,45.2051010132,2.44025993347,2017-03-31
80505,80300,Mairie de Mametz,Mametz,mairie.mametz80@wanadoo.fr,03 22 75 15 44,"",19 rue de la Libération,50.0001487732,2.74561810493,2016-11-14
53141,53210,Mairie de Louvigné,Louvigné,mairie.louvigne@wanadoo.fr,02 43 37 30 94,http://www.louvigne.fr,6 place Saint-Martin,48.0573798,-0.6304903,2016-08-08
63039,63220,Mairie de Beurières,Beurières,beurriere.mairie@orange.fr,+33 4 73 95 03 87,"",Le Bourg,45.4396438599,3.77465796471,2016-03-10
